date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:38:28	58606/58606	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-e4ee%22	https://lecluseo.scenari-community.org/CircuitPython/res/circuit_playground_cpx03.jpg	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/circuit_playground_cpx03.jpg	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_adafruit.html)
08:38:30	16423/16423	---MCZ	200	added ('OK')	text/html	etag:W/%225e4d4c83-4027%22	https://lecluseo.scenari-community.org/CircuitPython/co/g_Comparatif_1.html	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/co/g_Comparatif_1.html	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_adafruit.html)
08:38:30	41966/41966	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-a3ee%22	https://lecluseo.scenari-community.org/CircuitPython/res/eb_extension.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/eb_extension.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:31	2165/2165	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-875%22	https://lecluseo.scenari-community.org/CircuitPython/res/cpx_Easy.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/cpx_Easy.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:32	25372/25372	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-631c%22	https://lecluseo.scenari-community.org/CircuitPython/res/FF_downloads.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/FF_downloads.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:33	49154/49154	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-c002%22	https://lecluseo.scenari-community.org/CircuitPython/res/blink.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/blink.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:34	105338/105338	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-19b7a%22	https://lecluseo.scenari-community.org/CircuitPython/res/LED_D13.jpg	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/LED_D13.jpg	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:35	58059/58059	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-e2cb%22	https://lecluseo.scenari-community.org/CircuitPython/res/LED_D13_1.jpg	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/LED_D13_1.jpg	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:36	49656/49656	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-c1f8%22	https://lecluseo.scenari-community.org/CircuitPython/res/console.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/console.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:37	17171/17171	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-4313%22	https://lecluseo.scenari-community.org/CircuitPython/res/console_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/console_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_edublocks.html)
08:38:38	132955/132955	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-2075b%22	https://lecluseo.scenari-community.org/CircuitPython/res/roueRVB.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/roueRVB.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_samples.html)
08:38:39	93502/93502	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-16d3e%22	https://lecluseo.scenari-community.org/CircuitPython/res/roueRVB.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/roueRVB.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_samples.html)
08:38:40	21929/21929	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-55a9%22	https://lecluseo.scenari-community.org/CircuitPython/res/roueRVB_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/roueRVB_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_samples.html)
08:38:41	75757/75757	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-127ed%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0422.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0422.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/AA_circuitPython_2.html)
08:38:42	28106/28106	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-6dca%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0422_1.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0422_1.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/AA_circuitPython_2.html)
08:38:44	40759/40759	---MCZ	200	added ('OK')	text/html	etag:W/%225e4d4c83-9f37%22	https://lecluseo.scenari-community.org/CircuitPython/co/g_button_1.html	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/co/g_button_1.html	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_blink.html)
08:38:44	55611/55611	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-d93b%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0423.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0423.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_blink.html)
08:38:45	67778/67778	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-108c2%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0425.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0425.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_button.html)
08:38:46	29756/29756	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-743c%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0425_1.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0425_1.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_button.html)
08:38:47	50429/50429	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-c4fd%22	https://lecluseo.scenari-community.org/CircuitPython/res/SDS00016.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/SDS00016.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_button.html)
08:38:48	16305/16305	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-3fb1%22	https://lecluseo.scenari-community.org/CircuitPython/res/SDS00016_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/SDS00016_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_button.html)
08:38:50	177251/177251	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-2b463%22	https://lecluseo.scenari-community.org/CircuitPython/res/ldr.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/ldr.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_analogIn.html)
08:38:50	64471/64471	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-fbd7%22	https://lecluseo.scenari-community.org/CircuitPython/res/ldr_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/ldr_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_analogIn.html)
08:38:51	99657/99657	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-18549%22	https://lecluseo.scenari-community.org/CircuitPython/res/capmu.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/capmu.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_analogIn.html)
08:38:52	84260/84260	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-14924%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0428.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0428.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_analogIn.html)
08:38:53	30445/30445	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-76ed%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0428_1.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0428_1.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_analogIn.html)
08:38:55	14882/14882	---MCZ	200	added ('OK')	text/html	etag:W/%225e4d4c83-3a22%22	https://lecluseo.scenari-community.org/CircuitPython/co/g_pulseio_1.html	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/co/g_pulseio_1.html	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_PWM.html)
08:38:56	204844/204844	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-3202c%22	https://lecluseo.scenari-community.org/CircuitPython/res/ledPWM.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/ledPWM.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_PWM.html)
08:38:56	70057/70057	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-111a9%22	https://lecluseo.scenari-community.org/CircuitPython/res/ledPWM_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/ledPWM_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_PWM.html)
08:38:57	3183/3183	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-c6f%22	https://lecluseo.scenari-community.org/CircuitPython/res/serie.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/serie.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/play_tone.html)
08:38:59	173366/173366	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-2a536%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0402.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0402.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/play_tone.html)
08:38:59	86214/86214	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-150c6%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0402_1.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0402_1.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/play_tone.html)
08:39:00	45918/45918	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-b35e%22	https://lecluseo.scenari-community.org/CircuitPython/res/SDS00001.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/SDS00001.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/play_tone.html)
08:39:01	52581/52581	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-cd65%22	https://lecluseo.scenari-community.org/CircuitPython/res/circuitpython_cpx_light_sensor.jpg	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/circuitpython_cpx_light_sensor.jpg	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_lightmeter.html)
08:39:02	10160/10160	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-27b0%22	https://lecluseo.scenari-community.org/CircuitPython/res/grapher.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/grapher.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_lightmeter.html)
08:39:03	50007/50007	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-c357%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0403.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0403.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_lightmeter.html)
08:39:04	78587/78587	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-132fb%22	https://lecluseo.scenari-community.org/CircuitPython/res/circuitpython_cpx_accelerometer.jpg	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/circuitpython_cpx_accelerometer.jpg	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_accelerometre.html)
08:39:05	37369/37369	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-91f9%22	https://lecluseo.scenari-community.org/CircuitPython/res/circuitpython_cpx_accelerometer_1.jpg	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/circuitpython_cpx_accelerometer_1.jpg	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_accelerometre.html)
08:39:06	15359/15359	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-3bff%22	https://lecluseo.scenari-community.org/CircuitPython/res/accel.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/accel.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_accelerometre.html)
08:39:07	11394/11394	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-2c82%22	https://lecluseo.scenari-community.org/CircuitPython/res/SDS00002.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/SDS00002.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_pulseio.html)
08:39:08	43679/43679	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-aa9f%22	https://lecluseo.scenari-community.org/CircuitPython/res/SDS00002_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/SDS00002_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_pulseio.html)
08:39:09	61728/61728	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-f120%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0405.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0405.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_pulseio.html)
08:39:10	85270/85270	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-14d16%22	https://lecluseo.scenari-community.org/CircuitPython/res/ir.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/ir.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_recepteur_IR.html)
08:39:11	89658/89658	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-15e3a%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0406.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0406.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_horloge.html)
08:39:12	33945/33945	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-8499%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0406_1.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0406_1.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_horloge.html)
08:39:14	81195/81195	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-13d2b%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0410_1.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0410_1.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_horloge.html)
08:39:16	669749/669749	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-a3835%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0410.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0410.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_horloge.html)
08:39:16	281308/281308	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-44adc%22	https://lecluseo.scenari-community.org/CircuitPython/res/capture.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/capture.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_iot.html)
08:39:17	151280/151280	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-24ef0%22	https://lecluseo.scenari-community.org/CircuitPython/res/cablage.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/cablage.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_iot.html)
08:39:17	130662/130662	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-1fe66%22	https://lecluseo.scenari-community.org/CircuitPython/res/cablage_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/cablage_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_iot.html)
08:39:20	24106/24106	---MCZ	200	added ('OK')	text/html	etag:W/%225e4d4c83-5e2a%22	https://lecluseo.scenari-community.org/CircuitPython/co/g_fabrication_1.html	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/co/g_fabrication_1.html	(from https://lecluseo.scenari-community.org/CircuitPython/co/AA_displayio_1.html)
08:39:20	123998/123998	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-1e45e%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0615.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0615.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_mandelbrot.html)
08:39:21	20760/20760	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-5118%22	https://lecluseo.scenari-community.org/CircuitPython/res/circuitpython_bitmap_palette.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/circuitpython_bitmap_palette.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_mandelbrot.html)
08:39:22	9362/9362	---M--	200	added ('OK')	image/png	etag:%225e4d4c83-2492%22	https://lecluseo.scenari-community.org/CircuitPython/res/circuitpython_bitmap_palette_1.png	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/circuitpython_bitmap_palette_1.png	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_mandelbrot.html)
08:39:22	6140610/6140610	---M--	200	added ('OK')	image/gif	etag:%225e4d4c83-5db2c2%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0458.gif	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0458.gif	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_iot.html)
08:39:23	128931/128931	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-1f7a3%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0617.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0617.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/g_mandelbrot.html)
08:39:24	142129/142129	---M--	200	added ('OK')	image/jpeg	etag:%225e4d4c83-22b31%22	https://lecluseo.scenari-community.org/CircuitPython/res/IMG_0566.JPG	/home/profjahier/Cours%20Lyc%c3%a9e/1ere-NSI-prog_2019/cours-2022_2023/P5-Archi-OS-Reseaux/Lecluse-IOT/iot-Lecluse-Olivier/lecluseo.scenari-community.org/CircuitPython/res/IMG_0566.JPG	(from https://lecluseo.scenari-community.org/CircuitPython/co/aa_gameConsole_1.html)
